permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
1718,Paper,Paper,2.0,USD,IDEALPRO,1718.0,,,1.0,113.681,50000.0,25000.0,-1059.53689536,BOT,USD,JPY,20160317 12:09:12 EST,,8042.32174119,87526341.4222
1719,Paper,Paper,2.0,USD,IDEALPRO,1719.0,,,1.0,0.74324,50000.0,25000.0,1057.5847276,BOT,AUD,USD,20160317 12:10:17 EST,,9099.90646879,87563503.4222
1720,Paper,Paper,2.0,USD,IDEALPRO,1720.0,,,1.0,1.10668,50000.0,-25000.0,-1278.0313985,SLD,EUR,USD,20160317 12:10:28 EST,,7821.87507029,87620113.4536
1721,Paper,Paper,2.0,USD,IDEALPRO,1721.0,,,1.0,113.681,50000.0,-25000.0,1060.37896512,SLD,USD,JPY,20160317 12:11:22 EST,,8882.25403541,87669070.7146
1722,Paper,Paper,2.0,USD,IDEALPRO,1722.0,,,1.0,125.802,50000.0,25000.0,75.89230196,BOT,EUR,JPY,20160317 12:11:33 EST,,8958.14633737,87724423.5946
1723,Paper,Paper,2.0,USD,IDEALPRO,1723.0,,,1.0,1.10668,50000.0,25000.0,1283.010466,BOT,EUR,USD,20160317 12:12:26 EST,,10241.1568034,87779757.5946
1724,Paper,Paper,2.0,USD,IDEALPRO,1724.0,,,1.0,1.40935,50000.0,-25000.0,-1964.886146,SLD,GBP,USD,20160317 12:12:48 EST,,8276.2706574,87852187.9807
1725,Paper,Paper,2.0,USD,IDEALPRO,1725.0,,,1.0,0.98959,50000.0,-25000.0,1106.85337614,SLD,USD,CHF,20160317 12:13:10 EST,,9383.12403354,87901162.2772
1726,Paper,Paper,2.0,USD,IDEALPRO,1726.0,,,1.0,125.802,50000.0,-25000.0,-86.33743384,SLD,EUR,JPY,20160317 12:13:32 EST,,9296.7865997,87956599.4946
1727,Paper,Paper,2.0,USD,IDEALPRO,1727.0,,,1.0,0.98959,50000.0,25000.0,-1106.13759206,BOT,USD,CHF,20160317 12:16:01 EST,,8190.64900764,88006682.6445
1728,Paper,Paper,2.0,USD,IDEALPRO,1728.0,,,1.0,125.802,50000.0,25000.0,82.4324778,BOT,EUR,JPY,20160317 12:16:34 EST,,8273.08148544,88062035.5245
1729,Paper,Paper,2.0,USD,IDEALPRO,1729.0,,,1.0,0.74324,50000.0,-25000.0,-1042.86157585,SLD,AUD,USD,20160317 12:17:28 EST,,7230.21990959,88100238.3861
1730,Paper,Paper,2.0,USD,IDEALPRO,1730.0,,,1.0,125.802,50000.0,-25000.0,-95.5574926,SLD,EUR,JPY,20160317 12:19:47 EST,,7134.66241699,88155684.8236
1731,Paper,Paper,2.0,USD,IDEALPRO,1731.0,,,1.0,0.74324,50000.0,25000.0,1032.9538586,BOT,AUD,USD,20160317 12:20:20 EST,,8167.61627559,88192846.8236
1732,Paper,Paper,2.0,USD,IDEALPRO,1732.0,,,1.0,1.10668,50000.0,-25000.0,-1282.0034885,SLD,EUR,USD,20160317 12:20:31 EST,,6885.61278709,88249460.8271
1733,Paper,Paper,2.0,USD,IDEALPRO,1733.0,,,1.0,1.40935,50000.0,25000.0,1992.6287155,BOT,GBP,USD,20160317 12:20:53 EST,,8878.24150259,88319928.3271
1734,Paper,Paper,2.0,USD,IDEALPRO,1734.0,,,1.0,0.98959,50000.0,-25000.0,1139.70406402,SLD,USD,CHF,20160317 12:21:15 EST,,10017.9455666,88368869.7729
1735,Paper,Paper,2.0,USD,IDEALPRO,1735.0,,,1.0,0.74324,50000.0,-25000.0,-1035.31795285,SLD,AUD,USD,20160317 12:22:19 EST,,8982.62761375,88407065.0909
1736,Paper,Paper,2.0,USD,IDEALPRO,1736.0,,,1.0,125.802,50000.0,25000.0,78.7591642,BOT,EUR,JPY,20160317 12:22:30 EST,,9061.38677795,88462417.9709
1737,Paper,Paper,2.0,USD,IDEALPRO,1737.0,,,1.0,0.98959,50000.0,25000.0,-1149.14082136,BOT,USD,CHF,20160317 12:22:31 EST,,7912.24595659,88512501.1208
1738,Paper,Paper,2.0,USD,IDEALPRO,1738.0,,,1.0,1.10668,50000.0,25000.0,1284.334496,BOT,EUR,USD,20160317 12:23:24 EST,,9196.58045259,88567835.1208
1739,Paper,Paper,2.0,USD,IDEALPRO,1739.0,,,1.0,0.98959,50000.0,-25000.0,1137.8432738,SLD,USD,CHF,20160317 12:23:36 EST,,10334.4237264,88616778.4274
1740,Paper,Paper,2.0,USD,IDEALPRO,1740.0,,,1.0,0.74324,50000.0,25000.0,1027.77265095,BOT,AUD,USD,20160317 12:24:19 EST,,11362.1963774,88653940.4274
1741,Paper,Paper,2.0,USD,IDEALPRO,1741.0,,,1.0,113.681,50000.0,25000.0,-1064.23298852,BOT,USD,JPY,20160317 12:25:23 EST,,10297.9633889,88703960.0674
1742,Paper,Paper,2.0,USD,IDEALPRO,1742.0,,,1.0,0.74324,50000.0,-25000.0,-1032.924217,SLD,AUD,USD,20160317 12:26:16 EST,,9265.0391719,88742152.9916
1743,Paper,Paper,2.0,USD,IDEALPRO,1743.0,,,1.0,1.10668,50000.0,-25000.0,-1301.444832,SLD,EUR,USD,20160317 12:26:27 EST,,7963.5943399,88798786.4364
1744,Paper,Paper,2.0,USD,IDEALPRO,1744.0,,,1.0,113.681,50000.0,-25000.0,1066.34432936,SLD,USD,JPY,20160317 12:26:39 EST,,9029.93866926,88847737.7321
1745,Paper,Paper,2.0,USD,IDEALPRO,1745.0,,,1.0,1.10668,50000.0,25000.0,1303.814944,BOT,EUR,USD,20160317 12:27:22 EST,,10333.7536133,88903071.7321
1746,Paper,Paper,2.0,USD,IDEALPRO,1746.0,,,1.0,0.74324,50000.0,25000.0,1031.30807235,BOT,AUD,USD,20160317 12:27:22 EST,,11365.0616857,88940233.7321
1747,Paper,Paper,2.0,USD,IDEALPRO,1747.0,,,1.0,0.98959,50000.0,25000.0,-1148.18315793,BOT,USD,CHF,20160317 12:27:34 EST,,10216.8785278,88990316.882
1748,Paper,Paper,2.0,USD,IDEALPRO,1748.0,,,1.0,125.802,50000.0,-25000.0,-89.05305488,SLD,EUR,JPY,20160317 12:27:45 EST,,10127.8254729,89045756.8151
1749,Paper,Paper,2.0,USD,IDEALPRO,1749.0,,,1.0,113.681,50000.0,25000.0,-1075.3147766,BOT,USD,JPY,20160317 12:27:46 EST,,9052.5106963,89095776.4551
1750,Paper,Paper,2.0,USD,IDEALPRO,1750.0,,,1.0,0.74324,50000.0,-25000.0,-1031.1026908,SLD,AUD,USD,20160317 12:28:18 EST,,8021.4080055,89133967.5578
1751,Paper,Paper,2.0,USD,IDEALPRO,1751.0,,,1.0,0.98959,50000.0,-25000.0,1146.29645263,SLD,USD,CHF,20160317 12:28:29 EST,,9167.70445813,89182902.4112
1752,Paper,Paper,2.0,USD,IDEALPRO,1752.0,,,1.0,0.74324,50000.0,25000.0,1020.70089695,BOT,AUD,USD,20160317 12:29:23 EST,,10188.4053551,89220064.4112
1753,Paper,Paper,2.0,USD,IDEALPRO,1753.0,,,1.0,1.10668,50000.0,-25000.0,-1296.9383145,SLD,EUR,USD,20160317 12:29:35 EST,,8891.4670406,89276693.3495
1754,Paper,Paper,2.0,USD,IDEALPRO,1754.0,,,1.0,0.74324,50000.0,-25000.0,-1034.2336323,SLD,AUD,USD,20160317 12:31:22 EST,,7857.2334083,89314887.5831
1755,Paper,Paper,2.0,USD,IDEALPRO,1755.0,,,1.0,1.10668,50000.0,25000.0,1292.3127715,BOT,EUR,USD,20160317 12:31:33 EST,,9149.5461798,89370221.5831
1756,Paper,Paper,2.0,USD,IDEALPRO,1756.0,,,1.0,0.98959,50000.0,25000.0,-1153.70008419,BOT,USD,CHF,20160317 12:32:06 EST,,7995.84609561,89420304.733
1757,Paper,Paper,2.0,USD,IDEALPRO,1757.0,,,1.0,113.681,50000.0,-25000.0,1062.99825872,SLD,USD,JPY,20160317 12:32:17 EST,,9058.84435433,89469259.3747
1758,Paper,Paper,2.0,USD,IDEALPRO,1758.0,,,1.0,1.10668,50000.0,-25000.0,-1295.4375905,SLD,EUR,USD,20160317 12:33:42 EST,,7763.40676383,89525886.8123
1759,Paper,Paper,2.0,USD,IDEALPRO,1759.0,,,1.0,1.10668,50000.0,25000.0,1298.81253,BOT,EUR,USD,20160317 12:35:28 EST,,9062.21929383,89581220.8123
1760,Paper,Paper,2.0,USD,IDEALPRO,1760.0,,,1.0,1.10668,50000.0,-25000.0,-1306.6041765,SLD,EUR,USD,20160317 12:36:32 EST,,7755.61511733,89637859.4165
1761,Paper,Paper,2.0,USD,IDEALPRO,1761.0,,,1.0,125.802,50000.0,25000.0,100.93768496,BOT,EUR,JPY,20160317 12:36:44 EST,,7856.55280229,89693212.2965
1762,Paper,Paper,2.0,USD,IDEALPRO,1762.0,,,1.0,113.681,50000.0,25000.0,-1064.22608624,BOT,USD,JPY,20160317 12:36:44 EST,,6792.32671605,89743231.9365
1763,Paper,Paper,2.0,USD,IDEALPRO,1763.0,,,1.0,1.10668,50000.0,25000.0,1299.868059,BOT,EUR,USD,20160317 12:37:28 EST,,8092.19477505,89798565.9365
1764,Paper,Paper,2.0,USD,IDEALPRO,1764.0,,,1.0,0.98959,50000.0,-25000.0,1158.25742806,SLD,USD,CHF,20160317 12:37:40 EST,,9250.45220311,89847488.829
1765,Paper,Paper,2.0,USD,IDEALPRO,1765.0,,,1.0,125.802,50000.0,-25000.0,-103.1925618,SLD,EUR,JPY,20160317 12:37:51 EST,,9147.25964131,89902942.9016
1766,Paper,Paper,2.0,USD,IDEALPRO,1766.0,,,1.0,1.40935,50000.0,-25000.0,-1973.542905,SLD,GBP,USD,20160317 12:38:13 EST,,7173.71673631,89975381.9445
1767,Paper,Paper,2.0,USD,IDEALPRO,1767.0,,,1.0,125.802,50000.0,25000.0,107.9975206,BOT,EUR,JPY,20160317 12:38:25 EST,,7281.71425691,90030734.8245
1768,Paper,Paper,2.0,USD,IDEALPRO,1768.0,,,1.0,0.98959,50000.0,25000.0,-1165.447276,BOT,USD,CHF,20160317 12:38:25 EST,,6116.26698091,90080817.9744
1769,Paper,Paper,2.0,USD,IDEALPRO,1769.0,,,1.0,1.40935,50000.0,25000.0,1960.847635,BOT,GBP,USD,20160317 12:39:19 EST,,8077.11461591,90151285.4744
1770,Paper,Paper,2.0,USD,IDEALPRO,1770.0,,,1.0,125.802,50000.0,-25000.0,-108.1858402,SLD,EUR,JPY,20160317 12:39:31 EST,,7968.92877571,90206744.5402
1771,Paper,Paper,2.0,USD,IDEALPRO,1771.0,,,1.0,113.681,50000.0,-25000.0,1065.4620286,SLD,USD,JPY,20160317 12:39:32 EST,,9034.39080431,90255696.7182
1772,Paper,Paper,2.0,USD,IDEALPRO,1772.0,,,1.0,1.10668,50000.0,-25000.0,-1304.9560195,SLD,EUR,USD,20160317 12:40:26 EST,,7729.43478481,90312333.6742
1773,Paper,Paper,2.0,USD,IDEALPRO,1773.0,,,1.0,0.98959,50000.0,-25000.0,1163.52275865,SLD,USD,CHF,20160317 12:40:48 EST,,8892.95754346,90361251.3013
1774,Paper,Paper,2.0,USD,IDEALPRO,1774.0,,,1.0,113.681,50000.0,25000.0,-1067.39400968,BOT,USD,JPY,20160317 12:40:59 EST,,7825.56353378,90411270.9413
1775,Paper,Paper,2.0,USD,IDEALPRO,1775.0,,,1.0,125.802,50000.0,25000.0,99.39527992,BOT,EUR,JPY,20160317 12:41:32 EST,,7924.9588137,90466623.8213
1776,Paper,Paper,2.0,USD,IDEALPRO,1776.0,,,1.0,1.10668,50000.0,25000.0,1300.98534,BOT,EUR,USD,20160317 12:42:16 EST,,9225.9441537,90521957.8213
1777,Paper,Paper,2.0,USD,IDEALPRO,1777.0,,,1.0,125.802,50000.0,-25000.0,-105.90509316,SLD,EUR,JPY,20160317 12:43:32 EST,,9120.03906054,90577414.6064
1778,Paper,Paper,2.0,USD,IDEALPRO,1778.0,,,1.0,0.98959,50000.0,25000.0,-1186.0967862,BOT,USD,CHF,20160317 12:43:33 EST,,7933.94227434,90627497.7563
1779,Paper,Paper,2.0,USD,IDEALPRO,1779.0,,,1.0,113.681,50000.0,-25000.0,1067.69133656,SLD,USD,JPY,20160317 12:43:33 EST,,9001.6336109,90676447.705
1780,Paper,Paper,2.0,USD,IDEALPRO,1780.0,,,1.0,1.10668,50000.0,-25000.0,-1313.66178,SLD,EUR,USD,20160317 12:44:16 EST,,7687.9718309,90733093.3668
1781,Paper,Paper,2.0,USD,IDEALPRO,1781.0,,,1.0,0.98959,50000.0,-25000.0,1189.97512875,SLD,USD,CHF,20160317 12:44:28 EST,,8877.94695965,90781984.5416
1782,Paper,Paper,2.0,USD,IDEALPRO,1782.0,,,1.0,113.681,50000.0,25000.0,-1079.87044552,BOT,USD,JPY,20160317 12:44:28 EST,,7798.07651413,90832004.1816
1783,Paper,Paper,2.0,USD,IDEALPRO,1783.0,,,1.0,0.98959,50000.0,25000.0,-1193.22724292,BOT,USD,CHF,20160317 12:45:22 EST,,6604.84927121,90882087.3315
1784,Paper,Paper,2.0,USD,IDEALPRO,1784.0,,,1.0,125.802,50000.0,25000.0,83.38169772,BOT,EUR,JPY,20160317 12:45:34 EST,,6688.23096893,90937440.2115
1785,Paper,Paper,2.0,USD,IDEALPRO,1785.0,,,1.0,1.10668,50000.0,25000.0,1310.88726,BOT,EUR,USD,20160317 12:46:17 EST,,7999.11822893,90992774.2115
1786,Paper,Paper,2.0,USD,IDEALPRO,1786.0,,,1.0,125.802,50000.0,-25000.0,-58.91389924,SLD,EUR,JPY,20160317 12:46:28 EST,,7940.20432969,91048184.0054
1787,Paper,Paper,2.0,USD,IDEALPRO,1787.0,,,1.0,1.10668,50000.0,-25000.0,-1315.6290865,SLD,EUR,USD,20160317 12:47:14 EST,,6624.57524319,91104831.6345
1788,Paper,Paper,2.0,USD,IDEALPRO,1788.0,,,1.0,0.98959,50000.0,-25000.0,1197.07554762,SLD,USD,CHF,20160317 12:47:37 EST,,7821.65079081,91153715.7089
1789,Paper,Paper,2.0,USD,IDEALPRO,1789.0,,,1.0,125.802,50000.0,25000.0,35.74463308,BOT,EUR,JPY,20160317 12:47:48 EST,,7857.39542389,91209068.5889
1790,Paper,Paper,2.0,USD,IDEALPRO,1790.0,,,1.0,1.10668,50000.0,25000.0,1309.543029,BOT,EUR,USD,20160317 12:48:23 EST,,9166.93845289,91264402.5889
1791,Paper,Paper,2.0,USD,IDEALPRO,1791.0,,,1.0,0.98959,50000.0,25000.0,-1206.05344919,BOT,USD,CHF,20160317 12:48:35 EST,,7960.8850037,91314485.7388
1792,Paper,Paper,2.0,USD,IDEALPRO,1792.0,,,1.0,125.802,50000.0,-25000.0,-11.64821088,SLD,EUR,JPY,20160317 12:48:48 EST,,7949.23679282,91369848.267
1793,Paper,Paper,2.0,USD,IDEALPRO,1793.0,,,1.0,113.681,50000.0,-25000.0,1136.38348184,SLD,USD,JPY,20160317 12:48:49 EST,,9085.62027466,91418729.5235
1794,Paper,Paper,2.0,USD,IDEALPRO,1794.0,,,1.0,1.10668,50000.0,-25000.0,-1312.514343,SLD,EUR,USD,20160317 12:49:13 EST,,7773.10593166,91475374.0378
1795,Paper,Paper,2.0,USD,IDEALPRO,1795.0,,,1.0,0.98959,50000.0,-25000.0,1210.79814971,SLD,USD,CHF,20160317 12:49:37 EST,,8983.90408137,91524244.3896
1796,Paper,Paper,2.0,USD,IDEALPRO,1796.0,,,1.0,125.802,50000.0,25000.0,2.97607044,BOT,EUR,JPY,20160317 12:50:44 EST,,8986.88015181,91579597.2696
1797,Paper,Paper,2.0,USD,IDEALPRO,1797.0,,,1.0,113.681,50000.0,25000.0,-1149.9944938,BOT,USD,JPY,20160317 12:50:45 EST,,7836.88565801,91629616.9096
1798,Paper,Paper,2.0,USD,IDEALPRO,1798.0,,,1.0,0.98959,50000.0,25000.0,-1216.02604989,BOT,USD,CHF,20160317 12:51:31 EST,,6620.85960812,91679700.0595
1799,Paper,Paper,2.0,USD,IDEALPRO,1799.0,,,1.0,113.681,50000.0,-25000.0,1141.2781646,SLD,USD,JPY,20160317 12:51:44 EST,,7762.13777272,91728576.4213
1800,Paper,Paper,2.0,USD,IDEALPRO,1800.0,,,1.0,1.10668,50000.0,25000.0,1308.1714475,BOT,EUR,USD,20160317 12:52:18 EST,,9070.30922022,91783910.4213
1801,Paper,Paper,2.0,USD,IDEALPRO,1801.0,,,1.0,0.98959,50000.0,-25000.0,1206.69954998,SLD,USD,CHF,20160317 12:52:31 EST,,10277.0087702,91832784.8717
1802,Paper,Paper,2.0,USD,IDEALPRO,1802.0,,,1.0,125.802,50000.0,-25000.0,-10.40535696,SLD,EUR,JPY,20160317 12:52:44 EST,,10266.6034132,91888146.1571
1803,Paper,Paper,2.0,USD,IDEALPRO,1803.0,,,1.0,113.681,50000.0,25000.0,-1147.22605472,BOT,USD,JPY,20160317 12:52:44 EST,,9119.37735848,91938165.7971
1804,Paper,Paper,2.0,USD,IDEALPRO,1804.0,,,1.0,0.74324,50000.0,25000.0,1049.07787745,BOT,AUD,USD,20160317 12:54:13 EST,,10168.4552359,91975327.7971
1805,Paper,Paper,2.0,USD,IDEALPRO,1805.0,,,1.0,0.98959,50000.0,25000.0,-1213.98505001,BOT,USD,CHF,20160317 12:54:37 EST,,8954.47018589,92025410.947
1806,Paper,Paper,2.0,USD,IDEALPRO,1806.0,,,1.0,113.681,50000.0,-25000.0,1154.14201824,SLD,USD,JPY,20160317 12:54:38 EST,,10108.6122041,92074274.445
1807,Paper,Paper,2.0,USD,IDEALPRO,1807.0,,,1.0,125.802,50000.0,25000.0,2.5617858,BOT,EUR,JPY,20160317 12:54:50 EST,,10111.1739899,92129627.325
1808,Paper,Paper,2.0,USD,IDEALPRO,1808.0,,,1.0,113.681,50000.0,25000.0,-1153.8606726,BOT,USD,JPY,20160317 12:55:35 EST,,8957.3133173,92179646.965
1809,Paper,Paper,2.0,USD,IDEALPRO,1809.0,,,1.0,1.10668,50000.0,-25000.0,-1297.723816,SLD,EUR,USD,20160317 12:57:15 EST,,7659.5895013,92236276.6888
1810,Paper,Paper,2.0,USD,IDEALPRO,1810.0,,,1.0,0.98959,50000.0,-25000.0,1200.62081669,SLD,USD,CHF,20160317 12:57:27 EST,,8860.21031799,92285157.2179
1811,Paper,Paper,2.0,USD,IDEALPRO,1811.0,,,1.0,125.802,50000.0,-25000.0,-2.9339286,SLD,EUR,JPY,20160317 12:57:41 EST,,8857.27638939,92340511.0318
1812,Paper,Paper,2.0,USD,IDEALPRO,1812.0,,,1.0,113.681,50000.0,-25000.0,1144.91355768,SLD,USD,JPY,20160317 12:57:41 EST,,10002.1899471,92389383.7582
1813,Paper,Paper,2.0,USD,IDEALPRO,1813.0,,,1.0,125.802,50000.0,25000.0,1.5379762,BOT,EUR,JPY,20160317 12:59:44 EST,,10003.7279233,92444736.6382
1814,Paper,Paper,2.0,USD,IDEALPRO,1814.0,,,1.0,1.10668,50000.0,25000.0,1293.9079385,BOT,EUR,USD,20160317 13:00:28 EST,,11297.6358618,92500070.6382
1815,Paper,Paper,2.0,USD,IDEALPRO,1815.0,,,1.0,0.98959,50000.0,25000.0,-1196.10100555,BOT,USD,CHF,20160317 13:01:01 EST,,10101.5348563,92550153.7881
1816,Paper,Paper,2.0,USD,IDEALPRO,1816.0,,,1.0,113.681,50000.0,25000.0,-1117.93118604,BOT,USD,JPY,20160317 13:01:13 EST,,8983.60367026,92600173.4281
1817,Paper,Paper,2.0,USD,IDEALPRO,1817.0,,,1.0,125.802,50000.0,-25000.0,-33.68599192,SLD,EUR,JPY,20160317 13:02:50 EST,,8949.91767834,92655557.9941
1818,Paper,Paper,2.0,USD,IDEALPRO,1818.0,,,1.0,1.33611,50000.0,25000.0,-1311.2258118,BOT,USD,CAD,20160317 13:03:22 EST,,7638.69186654,92705488.4248
1819,Paper,Paper,2.0,USD,IDEALPRO,1819.0,,,1.0,1.10668,50000.0,-25000.0,-1290.969313,SLD,EUR,USD,20160317 13:04:37 EST,,6347.72255354,92762111.3941
1820,Paper,Paper,2.0,USD,IDEALPRO,1820.0,,,1.0,0.98959,50000.0,-25000.0,1180.15126852,SLD,USD,CHF,20160317 13:05:09 EST,,7527.87382206,92811012.3927
1821,Paper,Paper,2.0,USD,IDEALPRO,1821.0,,,1.0,113.681,50000.0,-25000.0,1100.37706216,SLD,USD,JPY,20160317 13:05:21 EST,,8628.25088422,92859929.6556
1822,Paper,Paper,2.0,USD,IDEALPRO,1822.0,,,1.0,125.802,50000.0,25000.0,46.40199716,BOT,EUR,JPY,20160317 13:05:32 EST,,8674.65288138,92915282.5356
1823,Paper,Paper,2.0,USD,IDEALPRO,1823.0,,,1.0,1.33611,50000.0,-25000.0,1319.57933714,SLD,USD,CAD,20160317 13:09:15 EST,,9994.23221852,92963891.387
1824,Paper,Paper,2.0,USD,IDEALPRO,1824.0,,,1.0,113.681,50000.0,25000.0,-1086.9523542,BOT,USD,JPY,20160317 13:09:37 EST,,8907.27986432,93013911.027
1825,Paper,Paper,2.0,USD,IDEALPRO,1825.0,,,1.0,113.681,50000.0,-25000.0,1080.0774514,SLD,USD,JPY,20160317 13:11:03 EST,,9987.35731572,93062848.5895
1826,Paper,Paper,2.0,USD,IDEALPRO,1826.0,,,1.0,125.802,50000.0,-25000.0,-48.9339992,SLD,EUR,JPY,20160317 13:11:14 EST,,9938.42331652,93118248.4035
1827,Paper,Paper,2.0,USD,IDEALPRO,1827.0,,,1.0,0.74324,50000.0,-25000.0,-1038.3592925,SLD,AUD,USD,20160317 13:12:18 EST,,8900.06402402,93156446.7628
1828,Paper,Paper,2.0,USD,IDEALPRO,1828.0,,,1.0,1.10668,50000.0,25000.0,1275.6564375,BOT,EUR,USD,20160317 13:14:36 EST,,10175.7204615,93211780.7628
1829,Paper,Paper,2.0,USD,IDEALPRO,1829.0,,,1.0,125.802,50000.0,25000.0,32.41799988,BOT,EUR,JPY,20160317 13:14:48 EST,,10208.1384614,93267133.6428
1830,Paper,Paper,2.0,USD,IDEALPRO,1830.0,,,1.0,1.33611,50000.0,25000.0,-1318.97751238,BOT,USD,CAD,20160317 13:14:48 EST,,8889.16094902,93317064.0735
1831,Paper,Paper,2.0,USD,IDEALPRO,1831.0,,,1.0,1.10668,50000.0,-25000.0,-1272.2188125,SLD,EUR,USD,20160317 13:15:42 EST,,7616.94213652,93373668.2923
1832,Paper,Paper,2.0,USD,IDEALPRO,1832.0,,,1.0,125.802,50000.0,-25000.0,-30.48599996,SLD,EUR,JPY,20160317 13:16:36 EST,,7586.45613656,93429049.6583
1833,Paper,Paper,2.0,USD,IDEALPRO,1833.0,,,1.0,1.10668,50000.0,25000.0,1268.406271,BOT,EUR,USD,20160317 13:18:33 EST,,8854.86240756,93484383.6583
1834,Paper,Paper,2.0,USD,IDEALPRO,1834.0,,,1.0,125.802,50000.0,25000.0,30.37533332,BOT,EUR,JPY,20160317 13:19:36 EST,,8885.23774088,93539736.5383
1835,Paper,Paper,2.0,USD,IDEALPRO,1835.0,,,1.0,0.98959,50000.0,25000.0,-1177.46882286,BOT,USD,CHF,20160317 13:21:24 EST,,7707.76891802,93589819.6882
1836,Paper,Paper,2.0,USD,IDEALPRO,1836.0,,,1.0,113.681,50000.0,25000.0,-1097.78581728,BOT,USD,JPY,20160317 13:21:24 EST,,6609.98310074,93639839.3282
1837,Paper,Paper,2.0,USD,IDEALPRO,1837.0,,,1.0,125.802,50000.0,-25000.0,-28.33844444,SLD,EUR,JPY,20160317 13:21:36 EST,,6581.6446563,93695218.5466
1838,Paper,Paper,2.0,USD,IDEALPRO,1838.0,,,1.0,0.74324,50000.0,25000.0,1050.4530975,BOT,AUD,USD,20160317 13:22:30 EST,,7632.0977538,93732380.5466
1839,Paper,Paper,2.0,USD,IDEALPRO,1839.0,,,1.0,1.10668,50000.0,-25000.0,-1271.468757,SLD,EUR,USD,20160317 13:22:42 EST,,6360.6289968,93788984.0154
1840,Paper,Paper,2.0,USD,IDEALPRO,1840.0,,,1.0,0.98959,50000.0,-25000.0,1161.79414095,SLD,USD,CHF,20160317 13:23:36 EST,,7522.42313775,93837903.3712
1841,Paper,Paper,2.0,USD,IDEALPRO,1841.0,,,1.0,113.681,50000.0,-25000.0,1093.07527228,SLD,USD,JPY,20160317 13:23:48 EST,,8615.49841003,93886827.9359
1842,Paper,Paper,2.0,USD,IDEALPRO,1842.0,,,1.0,1.10668,50000.0,25000.0,1254.822919,BOT,EUR,USD,20160317 13:26:27 EST,,9870.32132903,93942161.9359
1843,Paper,Paper,2.0,USD,IDEALPRO,1843.0,,,1.0,113.681,50000.0,25000.0,-1093.90509076,BOT,USD,JPY,20160317 13:26:39 EST,,8776.41623827,93992181.5759
1844,Paper,Paper,2.0,USD,IDEALPRO,1844.0,,,1.0,0.98959,50000.0,25000.0,-1160.8903803,BOT,USD,CHF,20160317 13:30:01 EST,,7615.52585797,94042264.7258
1845,Paper,Paper,2.0,USD,IDEALPRO,1845.0,,,1.0,1.10668,50000.0,-25000.0,-1261.6076395,SLD,EUR,USD,20160317 13:30:33 EST,,6353.91821847,94098858.3334
1846,Paper,Paper,2.0,USD,IDEALPRO,1846.0,,,1.0,113.681,50000.0,-25000.0,1085.32836344,SLD,USD,JPY,20160317 13:31:37 EST,,7439.24658191,94147790.645
1847,Paper,Paper,2.0,USD,IDEALPRO,1847.0,,,1.0,1.10668,50000.0,25000.0,1260.869213,BOT,EUR,USD,20160317 13:32:31 EST,,8700.11579491,94203124.645
1848,Paper,Paper,2.0,USD,IDEALPRO,1848.0,,,1.0,0.98959,50000.0,-25000.0,1162.00379343,SLD,USD,CHF,20160317 13:32:53 EST,,9862.11958834,94252043.7911
1849,Paper,Paper,2.0,USD,IDEALPRO,1849.0,,,1.0,125.802,50000.0,25000.0,32.59281496,BOT,EUR,JPY,20160317 13:33:15 EST,,9894.7124033,94307396.6711
1850,Paper,Paper,2.0,USD,IDEALPRO,1850.0,,,1.0,1.10668,50000.0,-25000.0,-1277.623071,SLD,EUR,USD,20160317 13:34:40 EST,,8617.0893323,94364006.2942
1851,Paper,Paper,2.0,USD,IDEALPRO,1851.0,,,1.0,113.681,50000.0,25000.0,-1090.736121,BOT,USD,JPY,20160317 13:35:22 EST,,7526.3532113,94414025.9342
1852,Paper,Paper,2.0,USD,IDEALPRO,1852.0,,,1.0,125.802,50000.0,-25000.0,-50.19760484,SLD,EUR,JPY,20160317 13:35:34 EST,,7476.15560646,94469427.0118
1853,Paper,Paper,2.0,USD,IDEALPRO,1853.0,,,1.0,113.681,50000.0,-25000.0,1079.578707,SLD,USD,JPY,20160317 13:37:20 EST,,8555.73431346,94518365.0731
1854,Paper,Paper,2.0,USD,IDEALPRO,1854.0,,,1.0,113.681,50000.0,25000.0,-1081.48623552,BOT,USD,JPY,20160317 13:38:35 EST,,7474.24807794,94568384.7131
1855,Paper,Paper,2.0,USD,IDEALPRO,1855.0,,,1.0,0.98959,50000.0,25000.0,-1166.35866448,BOT,USD,CHF,20160317 13:39:39 EST,,6307.88941346,94618467.863
1856,Paper,Paper,2.0,USD,IDEALPRO,1856.0,,,1.0,125.802,50000.0,25000.0,70.67920176,BOT,EUR,JPY,20160317 13:39:51 EST,,6378.56861522,94673820.743
1857,Paper,Paper,2.0,USD,IDEALPRO,1857.0,,,1.0,1.10668,50000.0,25000.0,1273.5410235,BOT,EUR,USD,20160317 13:40:24 EST,,7652.10963872,94729154.743
1858,Paper,Paper,2.0,USD,IDEALPRO,1858.0,,,1.0,0.98959,50000.0,-25000.0,1164.16395481,SLD,USD,CHF,20160317 13:40:24 EST,,8816.27359353,94778071.7289
